Id,OrganizationId,CertifiedStatus,License,CertificateCode,CertificateType,Organization,Role,Country,CertificateUrl,SalesActivityStatus
a02Do0000010Y1KIAU,001UV000007PI90YAG,Valid,FSC-C193018,CU-FM/COC-887216,FM/COC,Manimbul Sitompul,Site,INDONESIA,/api/v1/Certification/a02Do0000010Y1KIAU/PrintFile?culture=en,
a02UV00000ERx7BYAT,001UV00000hfFDgYAM,Valid,FSC-C218848,SCS-COC-701862,COC,Manunggal Jati,Site,INDONESIA,/api/v1/Certification/a02UV00000ERx7BYAT/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007M0uzYAC,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Margomulyo II,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000001iuKlIAI,001Do00000MezvXIAR,Valid,FSC-C192268,SCS-COC-010038,COC,Mlonggo Mill (Wooden Furniture Division Mlonggo),Site,INDONESIA,/api/v1/Certification/a02Do000001iuKlIAI/PrintFile?culture=en,
a0240000005sV0GAAU,0014000000PeZUSAA3,Terminated,FSC-C018207,SGS-COC-000786,COC,"Multi Kreasi Daya Perkasa, PT",Site,INDONESIA,/api/v1/Certification/a0240000005sV0GAAU/PrintFile?culture=en,
a024y00000m3mv1AAA,0014y000021VDyLAAW,Terminated,FSC-C162229,SCS-COC-007940,COC,Mulya Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000m3mv1AAA/PrintFile?culture=en,
a0240000008nFkbAAE,001f300001zUQPDAA4,Valid,FSC-C110432,SCS-COC-007270,COC,Mulyo Jati,Site,INDONESIA,/api/v1/Certification/a0240000008nFkbAAE/PrintFile?culture=en,
a0240000008nFkbAAE,001f300001zUQR1AAO,Valid,FSC-C110432,SCS-COC-007270,COC,Mutiara Jati,Site,INDONESIA,/api/v1/Certification/a0240000008nFkbAAE/PrintFile?culture=en,
a024000000CtG9OAAV,0014000000vY4a9AAC,Terminated,FSC-C114315,SA-FM/COC-004248,FM/COC,Ngampungan,Site,INDONESIA,/api/v1/Certification/a024000000CtG9OAAV/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LyV1YAK,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,Ngudi Makmur,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02f300000m3R0UAAU,001f3000021UolTAAS,Terminated,FSC-C161086,BV-COC-161086,COC,P.T BERKAH AGUNG SEMESTA JAYA,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3R0UAAU/PrintFile?culture=en,
a023300000gAQhNAAW,0013300001rOY5HAAW,Valid,FSC-C135180,SGSHK-COC-360026,COC,P.T. Royce Enterprise Co.,Site,INDONESIA,/api/v1/Certification/a023300000gAQhNAAW/PrintFile?culture=en,
a0240000005sTzFAAU,0014000000PeaHUAAZ,Terminated,FSC-C014300,SGS-COC-001358,COC,PD Sinar Agung,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTzFAAU/PrintFile?culture=en,
a0240000005uD75AAE,0014000000TxkkaAAB,Terminated,FSC-C095341,TT-COC-003450,COC,PD WONOAGUNG SEJAHTERA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005uD75AAE/PrintFile?culture=en,
a0240000007Sfq6AAC,0014000000ZusA5AAJ,Valid,FSC-C107122,SGSHK-COC-008937,COC,PO  Teruna Perkasa Offset Printing,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007Sfq6AAC/PrintFile?culture=en,
a02Do000001g7aMIAQ,001UV000007LwzWYAS,Valid,FSC-C184818,SCS-FM/COC-009564,FM/COC,PPHR Ngudi Lestari,Site,INDONESIA,/api/v1/Certification/a02Do000001g7aMIAQ/PrintFile?culture=en,
a02Do000006ag3YIAQ,001Do00000OGJBwIAP,Valid,FSC-C195248,SGSHK-COC-440104,COC,PT ALKINDO NARATAMA TBK,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006ag3YIAQ/PrintFile?culture=en,
a024y00000nWefRAAS,0014y00002dZmpjAAC,Valid,FSC-C176995,BV-COC-567890,COC,PT ALPHA ALTITUDE PAPER,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWefRAAS/PrintFile?culture=en,
a024y00000o7hliAAA,0014y00002UMSzGAAX,Valid,FSC-C172539,SA-COC-012640,COC,PT AMERTA NIAGATAMA,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7hliAAA/PrintFile?culture=en,
a02UV000009GZflYAG,001UV00000NSei1YAD,Valid,FSC-C212838,NEO-COC-212838,COC,PT ANUGERAH JAYA MAJU ABADI INDOBOX,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000009GZflYAG/PrintFile?culture=en,
a02Do000006a1wDIAQ,001Do00000NTzrGIAT,Terminated,FSC-C195207,BV-COC-195207,COC,PT ANUGERAH JAYA MAJU ABADIINDOBOX,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000006a1wDIAQ/PrintFile?culture=en,
a02UV00000IWvAXYA1,001UV00000aP7hVYAS,Valid,FSC-C222866,TRID-COC-824001,COC,PT ARJAYA MUKTI SANTOSA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000IWvAXYA1/PrintFile?culture=en,
a024000000GMRd0AAH,0014000000ro4T2AAI,Valid,FSC-C117623,TUVDC-COC-100721,COC,PT ASTI Indograph,Certificate holder,INDONESIA,/api/v1/Certification/a024000000GMRd0AAH/PrintFile?culture=en,
a024000000GMRd0AAH,001f300001zUQbGAAW,Valid,FSC-C117623,TUVDC-COC-100721,COC,PT ASTI Indograph (ASTI 2),Site,INDONESIA,/api/v1/Certification/a024000000GMRd0AAH/PrintFile?culture=en,
a02Do000001hA1UIAU,001Do0000078i91IAA,Valid,FSC-C186443,BV-COC-186443,COC,PT Abadi Hutan Tropis,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001hA1UIAU/PrintFile?culture=en,
a02Do000001izlSIAQ,001Do00000KThOhIAL,Valid,FSC-C192528,SA-COC-014278,COC,PT Abhirama Kresna,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001izlSIAQ/PrintFile?culture=en,
a02f300000m34X7AAI,001f3000021TSLOAA4,Terminated,FSC-C159946,SA-COC-008013,COC,PT Abhirama Kresna,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m34X7AAI/PrintFile?culture=en,
a0240000005sUK2AAM,001Do00000E6yL4IAJ,Valid,FSC-C015589,BV-COC-015589,COC,PT Accord Mandiri Batam,Site,INDONESIA,/api/v1/Certification/a0240000005sUK2AAM/PrintFile?culture=en,
a024000000QektSAAR,0014000001XRpEyAAL,Valid,FSC-C123666,SCS-COC-005119,COC,PT Adiprima Suraprinta,Certificate holder,INDONESIA,/api/v1/Certification/a024000000QektSAAR/PrintFile?culture=en,
a024000000KCh4FAAT,0014000000yuujwAAA,Terminated,FSC-C120286,CU-COC-827529,COC,PT Agung Kharisma Jaya Abadi,Certificate holder,INDONESIA,/api/v1/Certification/a024000000KCh4FAAT/PrintFile?culture=en,
a024y00000o7exbAAA,0014y00002WCAwtAAH,Valid,FSC-C172458,SA-COC-012485,COC,PT Agung Sejahtra Bhakti,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000o7exbAAA/PrintFile?culture=en,
a024000000Qeyk8AAB,0014000001XT1lMAAT,Valid,FSC-C123756,SA-COC-012765,COC,PT Aica Mugi Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Qeyk8AAB/PrintFile?culture=en,
a0240000005sQugAAE,0014000000PedfTAAR,Terminated,FSC-C002485,SGS-COC-001166,COC,PT Alam Inrotama,Site,INDONESIA,/api/v1/Certification/a0240000005sQugAAE/PrintFile?culture=en,
a024000000EGu6mAAD,0014000000nu5DPAAY,Valid,FSC-C115654,SCS-COC-004543,COC,PT Albasia Bhumiphala Persada (PT ABP),Certificate holder,INDONESIA,/api/v1/Certification/a024000000EGu6mAAD/PrintFile?culture=en,
a02UV00000HOmT8YAL,001UV00000YQNALYA5,Valid,FSC-C222015,SA-COC-015912,COC,PT Albasia Prima Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000HOmT8YAL/PrintFile?culture=en,
a024y00000jqoMIAAY,0014y00002kMPqAAAW,Valid,FSC-C182162,SA-COC-013453,COC,PT Alis Jaya Ciptatama,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqoMIAAY/PrintFile?culture=en,
a0240000005sRX7AAM,0014000000PeZKoAAN,Terminated,FSC-C004868,SGS-COC-000778,COC,PT Allure Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRX7AAM/PrintFile?culture=en,
a02UV000001ylWXYAY,001UV000006J2PFYA0,Valid,FSC-C201004,SCS-COC-700332,COC,PT Amalia Surya Cemerlang,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001ylWXYAY/PrintFile?culture=en,
a0240000005sTsYAAU,0014000000Peb0xAAB,Terminated,FSC-C013885,SW-COC-595,COC,PT Aneka Duta Kreasi,Site,INDONESIA,/api/v1/Certification/a0240000005sTsYAAU/PrintFile?culture=en,
a0240000007S8YbAAK,0014000000ZsOgRAAV,Valid,FSC-C106798,SGSHK-COC-008896,COC,PT Aneka Paperindo Sejahtera,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007S8YbAAK/PrintFile?culture=en,
a023300000YixK0AAJ,0013300001g5yHRAAY,Valid,FSC-C128447,SGSHK-COC-440002,COC,PT Aneka Rimba Indonusa,Certificate holder,INDONESIA,/api/v1/Certification/a023300000YixK0AAJ/PrintFile?culture=en,
a02f300000m3833AAA,001f3000021TU7CAAW,Valid,FSC-C160120,SA-COC-008030,COC,PT Aneka Rupa Tera,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m3833AAA/PrintFile?culture=en,
a0240000007nZeeAAE,0014000000bYtxGAAS,Valid,FSC-C107993,SCS-COC-004985,COC,PT Antamas,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007nZeeAAE/PrintFile?culture=en,
a0240000005sQl0AAE,0014000000PeckAAAR,Terminated,FSC-C001885,SW-COC-276,COC,PT Antamas Tekad Makmur,Site,INDONESIA,/api/v1/Certification/a0240000005sQl0AAE/PrintFile?culture=en,
a024000000E9oFnAAJ,0014000000ntIaXAAU,Terminated,FSC-C115561,SGS-COC-009802,COC,PT Antex Indonesia Manufacturing,Certificate holder,INDONESIA,/api/v1/Certification/a024000000E9oFnAAJ/PrintFile?culture=en,
a02UV00000FENCDYA5,001UV00000V6wYwYAJ,Valid,FSC-C219797,SCS-COC-701940,COC,PT Anugerah Jati Utama,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000FENCDYA5/PrintFile?culture=en,
a02UV00000CIilFYAT,001UV00000QYpxFYAT,Valid,FSC-C216337,PBN-FM/COC-081403,FM/COC,PT Anugerah Rimba Raya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000CIilFYAT/PrintFile?culture=en,
a02UV000000xFZJYA2,001UV000003hy0nYAA,Terminated,FSC-C199473,SA-COC-014743,COC,PT Anugerah Rimba Raya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000000xFZJYA2/PrintFile?culture=en,
a02UV00000ExbZlYAJ,001UV00000Uf8oUYAR,Valid,FSC-C219461,GCL-COC-500249,COC,PT Anugerah Rimba Raya,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000ExbZlYAJ/PrintFile?culture=en,
a024y00000nWepbAAC,0014y00002dZovQAAS,Valid,FSC-C177024,CU-COC-887512,COC,PT Anugrah Sibolga Lestari,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000nWepbAAC/PrintFile?culture=en,No_FSC_Sales
a024y00000jqYvqAAE,0014y00002iUvDFAA0,Valid,FSC-C180010,SA-COC-013295,COC,PT Anya Living International,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jqYvqAAE/PrintFile?culture=en,
a023300000coFp3AAE,0013300001lG14hAAC,Terminated,FSC-C131456,SCS-COC-005670,COC,PT Aquila Java Natura,Certificate holder,INDONESIA,/api/v1/Certification/a023300000coFp3AAE/PrintFile?culture=en,
a0240000005sUYcAAM,0014000000PeaMwAAJ,Valid,FSC-C016493,SGSHK-COC-004120,COC,PT Araputra Fortuna Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sUYcAAM/PrintFile?culture=en,
a0240000005ttuYAAQ,0014000000Tu6iUAAR,Terminated,FSC-C084745,SGS-COC-007659,COC,PT Arjuna Perkasa,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005ttuYAAQ/PrintFile?culture=en,
a0240000005sTudAAE,0014000000PeZYAAA3,Terminated,FSC-C014014,TT-COC-001883,COC,PT Arona Binasajati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTudAAE/PrintFile?culture=en,
a0240000005sRjCAAU,0014000000PeZtQAAV,Terminated,FSC-C005617,SW-COC-161,COC,PT Artistika Cipta Kreasi,Site,INDONESIA,/api/v1/Certification/a0240000005sRjCAAU/PrintFile?culture=en,
a0240000005sSi5AAE,0014000000PeaeRAAR,Terminated,FSC-C009392,SW-COC-111,COC,PT Asia Mas Construction Material,Site,INDONESIA,/api/v1/Certification/a0240000005sSi5AAE/PrintFile?culture=en,
a02f300000gKIaOAAW,001f300001trJe3AAE,Valid,FSC-C144059,SCS-COC-006509,COC,PT Asiatech Manufacturing Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gKIaOAAW/PrintFile?culture=en,FSC_Sales
a0240000005sTAjAAM,0014000000Peb8QAAR,Valid,FSC-C011168,SGSHK-COC-006600,COC,PT Asmoro Jati Sejati,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTAjAAM/PrintFile?culture=en,
a0240000005sVWEAA2,0014y0000290H1FAAU,Terminated,FSC-C020189,TT-COC-006832,COC,PT Aspex Kumbong - Factory,Site,INDONESIA,/api/v1/Certification/a0240000005sVWEAA2/PrintFile?culture=en,
a0240000005sVWEAA2,0014000000PeadkAAB,Terminated,FSC-C020189,TT-COC-006832,COC,PT Aspex kumbong,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVWEAA2/PrintFile?culture=en,
a0240000005sVtlAAE,0014000000PebttAAB,Terminated,FSC-C021648,SW-COC-088,COC,PT Asriwood Furnitama,Site,INDONESIA,/api/v1/Certification/a0240000005sVtlAAE/PrintFile?culture=en,
a0240000006t4uyAAA,0014000000WpPZhAAN,Terminated,FSC-C102791,SGS-COC-008182,COC,PT Associated Packaging Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a0240000006t4uyAAA/PrintFile?culture=en,
a0240000005u7Z7AAI,0014000000TwwpQAAR,Terminated,FSC-C092792,IC-COC-100136,COC,PT Astari Niagara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005u7Z7AAI/PrintFile?culture=en,
a0240000007mfdvAAA,0014000000bH0ipAAC,Terminated,FSC-C107868,SGS-COC-009029,COC,PT Aunika Java Art,Certificate holder,INDONESIA,/api/v1/Certification/a0240000007mfdvAAA/PrintFile?culture=en,
a024000000OFJBUAA5,0014000001Eq8qnAAB,Valid,FSC-C122337,SCS-COC-005041,COC,PT Avery Dennison (Indonesia),Site,INDONESIA,/api/v1/Certification/a024000000OFJBUAA5/PrintFile?culture=en,
a02f300000gX3zPAAS,001f300001wWwTSAA0,Terminated,FSC-C148105,BV-COC-148105,COC,PT BALI FURNITURE HUNTER,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000gX3zPAAS/PrintFile?culture=en,
a02Do000001glsoIAA,001Do0000077kNWIAY,Terminated,FSC-C185981,CU-COC-893265,COC,PT BARU JAYA KEMASINDO,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001glsoIAA/PrintFile?culture=en,
a02UV00000CkAvAYAV,001UV00000RCq6YYAT,Valid,FSC-C216760,CU-COC-908533,COC,PT BAYU DINAMIKA ABADI,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000CkAvAYAV/PrintFile?culture=en,
a02UV00000535wLYAQ,001UV00000DnBHNYA3,Valid,FSC-C206977,CU-COC-904573,COC,PT BERKAT MELIMPAH BERSAMA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000535wLYAQ/PrintFile?culture=en,
a02UV0000092zILYAY,001UV00000NPDODYA5,Valid,FSC-C212584,NEO-COC-212584,COC,PT BLOOM PACKAGING INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000092zILYAY/PrintFile?culture=en,
a02f300000gKEk3AAG,001UV00000cxSf8YAE,Valid,FSC-C143882,TUVDC-COC-888184,COC,PT BOMEN  PACKAGING  TECHNOLOG  Y,Site,INDONESIA,/api/v1/Certification/a02f300000gKEk3AAG/PrintFile?culture=en,
a0240000005sRupAAE,0014000000PeYNZAA3,Valid,FSC-C006338,SGSHK-COC-006819,COC,PT BOSUNG INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRupAAE/PrintFile?culture=en,
a02Do000001j3LaIAI,001Do00000KzTKJIA3,Valid,FSC-C192730,SGSHK-COC-440099,COC,PT Badak Mas Makmur Sejahtera,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001j3LaIAI/PrintFile?culture=en,
a0240000005sVgLAAU,0014000000PeZILAA3,Terminated,FSC-C020816,TT-COC-002743,COC,PT Bade Makmur Orissa,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVgLAAU/PrintFile?culture=en,
a0240000005sVgLAAU,0014000000PegBKAAZ,Terminated,FSC-C020816,TT-COC-002743,COC,PT Bade Makmur Orissa,Site,INDONESIA,/api/v1/Certification/a0240000005sVgLAAU/PrintFile?culture=en,
a024000000EGu6mAAD,0014000000oyfssAAA,Valid,FSC-C115654,SCS-COC-004543,COC,PT Bahana Bhumiphala Persada,Site,INDONESIA,/api/v1/Certification/a024000000EGu6mAAD/PrintFile?culture=en,
a0240000005sSySAAU,0014000000PecPbAAJ,Terminated,FSC-C010407,TT-COC-002574,COC,PT Balikpapan Forest Industries,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sSySAAU/PrintFile?culture=en,
a024y00000jpqo3AAA,0014y00002JRQFzAAP,Terminated,FSC-C168246,SA-COC-008674,COC,PT Balikpapan Forest Industries,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpqo3AAA/PrintFile?culture=en,
a0240000005sRZKAA2,0014000000PeYoIAAV,Terminated,FSC-C005005,SGS-COC-000457,COC,PT Bangkit Jayasemesta,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sRZKAA2/PrintFile?culture=en,
a024000000Hc2MvAAJ,0014000000u9AtdAAE,Valid,FSC-C118573,SCS-COC-004754,COC,PT Bangun Sarana Wreksa,Certificate holder,INDONESIA,/api/v1/Certification/a024000000Hc2MvAAJ/PrintFile?culture=en,
a0240000005sR3LAAU,0014000000PedqoAAB,Terminated,FSC-C003022,SW-COC-324,COC,PT Bangun Sarana Wreksa,Site,INDONESIA,/api/v1/Certification/a0240000005sR3LAAU/PrintFile?culture=en,
a024y00000jpmrrAAA,0014y0000297NH0AAM,Valid,FSC-C168131,SA-COC-008562,COC,PT Basirih Industrial,Certificate holder,INDONESIA,/api/v1/Certification/a024y00000jpmrrAAA/PrintFile?culture=en,
a02f300000lPtUMAA0,001f300001zUPSFAA4,Valid,FSC-C157120,TUVDC-COC-101084,COC,PT Batara Indah,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lPtUMAA0/PrintFile?culture=en,
a02UV000002OKyvYAG,001UV000007GwP2YAK,Terminated,FSC-C201874,SCS-COC-700368,COC,PT Bentala Kartonindo,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002OKyvYAG/PrintFile?culture=en,
a02UV000001V1ldYAC,001UV0000058wyPYAQ,Terminated,FSC-C200147,SGSHK-COC-440113,COC,PT Benua Sejahtera Kertas,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001V1ldYAC/PrintFile?culture=en,
a0240000005sVvxAAE,0014000000PeYmXAAV,Valid,FSC-C021784,TUVDC-COC-100801,COC,PT Berdikari Meubel Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVvxAAE/PrintFile?culture=en,
a02UV00000HRC89YAH,001UV00000YTretYAD,Valid,FSC-C222066,SCS-COC-702104,COC,PT Berkat Jaya Melimpah,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000HRC89YAH/PrintFile?culture=en,
a02Do000008DjNgIAK,001Do00000S2q9sIAB,Valid,FSC-C199288,SCS-COC-700201,COC,PT Berlian Artha Label,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000008DjNgIAK/PrintFile?culture=en,
a02UV00000Dqab0YAB,001UV00000SthPHYAZ,Valid,FSC-C218105,SCS-COC-701797,COC,PT Bersama Untuk Membangun Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000Dqab0YAB/PrintFile?culture=en,FSC_Sales
a02UV00000JPE9hYAH,001UV00000c6wLKYAY,Valid,FSC-C223592,BV-COC-223592,COC,PT Best Label,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000JPE9hYAH/PrintFile?culture=en,
a023300000VS6RiAAL,0013300001bjzQgAAI,Valid,FSC-C125616,SGSHK-COC-440031,COC,PT Bina Megah Indowood,Certificate holder,INDONESIA,/api/v1/Certification/a023300000VS6RiAAL/PrintFile?culture=en,
a023300000V7jOfAAJ,0013300001aW27xAAC,Terminated,FSC-C125356,NC-FM/COC-021270,FM/COC,PT Bina Ovivipari Semesta (PT BIOS),Site,INDONESIA,/api/v1/Certification/a023300000V7jOfAAJ/PrintFile?culture=en,
a023300000VHS40AAH,0013300001aWBFQAA4,Terminated,FSC-C125516,NC-CW/FM-021270,CW/FM,PT Bina Ovivipari Semesta (PT BIOS),Site,INDONESIA,/api/v1/Certification/a023300000VHS40AAH/PrintFile?culture=en,
a0240000005vwnEAAQ,0014000000WQvRyAAL,Terminated,FSC-C102396,TT-COC-003565,COC,PT Bina Silva Nusa,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005vwnEAAQ/PrintFile?culture=en,
a02400000082pWMAAY,0014000000cD0l2AAC,Terminated,FSC-C108876,SA-COC-012461,COC,PT Bintang Buana Karya,Certificate holder,INDONESIA,/api/v1/Certification/a02400000082pWMAAY/PrintFile?culture=en,
a02UV0000044n1RYAQ,001UV00000BMn8eYAD,Valid,FSC-C205090,SCS-COC-700631,COC,PT Bintang Rejeki Alam Nusantara,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000044n1RYAQ/PrintFile?culture=en,
a024000000OYIOPAA5,0014000001KYLt9AAH,Terminated,FSC-C122450,SCS-FM/COC-005054,FM/COC,PT Bintuni Utama Murni Wood Industries (BUMWI),Certificate holder,INDONESIA,/api/v1/Certification/a024000000OYIOPAA5/PrintFile?culture=en,
a023300000W7RR5AAN,0013300001bnjM9AAI,Terminated,FSC-C126506,SCS-COC-005320,COC,PT Bintuni Utama Murni Wood Industries (BUMWI),Certificate holder,INDONESIA,/api/v1/Certification/a023300000W7RR5AAN/PrintFile?culture=en,
a023300000W7RR5AAN,0014y00002iDTb1AAG,Terminated,FSC-C126506,SCS-COC-005320,COC,"PT Bintuni Utama Murni Wood Industries (BUMWI)-Jakarta,  / Indonesia",Site,INDONESIA,/api/v1/Certification/a023300000W7RR5AAN/PrintFile?culture=en,
a02UV000001V0nxYAC,001UV0000058wAPYAY,Terminated,FSC-C200146,SGSHK-COC-440112,COC,PT Bitratex Industries,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000001V0nxYAC/PrintFile?culture=en,
a02UV000006GhlVYAS,001UV00000GO3d5YAD,Valid,FSC-C208800,SA-COC-015220,COC,PT Bitupack,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000006GhlVYAS/PrintFile?culture=en,
a0240000005sVa7AAE,0014000000PebSvAAJ,Valid,FSC-C020430,TUVDC-COC-101007,COC,PT Bogowonto Primalaras,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sVa7AAE/PrintFile?culture=en,
a0240000005sTxIAAU,0014000000PeZnxAAF,Terminated,FSC-C014179,TT-COC-002471,COC,PT Borneo Melintang Buana (BMB) Eksport,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sTxIAAU/PrintFile?culture=en,
a02Do000001jFIjIAM,001Do000002mmekIAA,Valid,FSC-C186512,BV-COC-186512,COC,PT Boxtime Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000001jFIjIAM/PrintFile?culture=en,
a02f300000m345rAAA,001f3000021TisiAAC,Valid,FSC-C159933,SCS-COC-007508,COC,PT Brilliant Jaya Wood Industry,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000m345rAAA/PrintFile?culture=en,
a023300000Xp675AAB,0013300001fKzs7AAC,Valid,FSC-C127851,SGSHK-COC-440032,COC,PT Buana Megah,Certificate holder,INDONESIA,/api/v1/Certification/a023300000Xp675AAB/PrintFile?culture=en,
a0240000008J3oAAAS,0014000000dJci5AAC,Valid,FSC-C109644,SA-COC-012771,COC,PT Buana Multi Pratama,Certificate holder,INDONESIA,/api/v1/Certification/a0240000008J3oAAAS/PrintFile?culture=en,
a023300000az38RAAQ,0013300001kDkvCAAS,Terminated,FSC-C130743,SCS-COC-005629,COC,PT Bukit Muria Jaya,Certificate holder,INDONESIA,/api/v1/Certification/a023300000az38RAAQ/PrintFile?culture=en,
a02f300000lPnJrAAK,001f30000202OSIAA2,Terminated,FSC-C156852,SA-COC-007728,COC,PT Bumi Indawa Niaga,Certificate holder,INDONESIA,/api/v1/Certification/a02f300000lPnJrAAK/PrintFile?culture=en,
a0240000005sUEJAA2,0014000000PecJZAAZ,Terminated,FSC-C015234,SW-COC-101,COC,PT Bumi Kayu Asri Perkasa,Site,INDONESIA,/api/v1/Certification/a0240000005sUEJAA2/PrintFile?culture=en,
a02UV000004OvCYYA0,001UV00000CI7vRYAT,Valid,FSC-C205682,BV-COC-205682,COC,PT CAHAYA ALAM SEJATI,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004OvCYYA0/PrintFile?culture=en,
a02UV0000036ySnYAI,001UV000008wEqvYAE,Valid,FSC-C203327,BV-COC-203327,COC,PT CAHAYA BINTANG OLYMPIC,Certificate holder,INDONESIA,/api/v1/Certification/a02UV0000036ySnYAI/PrintFile?culture=en,No_FSC_Sales
a02Do000007OkuCIAS,001Do00000QqjCJIAZ,Terminated,FSC-C196698,CU-COC-899464,COC,PT CATUR KREASI AKSARA,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007OkuCIAS/PrintFile?culture=en,
a0240000005sWKwAAM,0014000000PebSlAAJ,Terminated,FSC-C023333,SGS-COC-000581,COC,PT CEMERLANG SELARAS WOOD WORKING,Certificate holder,INDONESIA,/api/v1/Certification/a0240000005sWKwAAM/PrintFile?culture=en,
a02Do000007DKC1IAO,001Do00000Q0vTPIAZ,Valid,FSC-C196174,BV-COC-196174,COC,PT CHANDRA KEMAS ABADI,Certificate holder,INDONESIA,/api/v1/Certification/a02Do000007DKC1IAO/PrintFile?culture=en,FSC_Sales
a02UV000004LnxtYAC,001UV00000C3GR7YAN,Valid,FSC-C205584,BV-COC-205584,COC,PT CINJOE JAYA PERKASA MUDA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000004LnxtYAC/PrintFile?culture=en,
a02UV00000LMnNlYAL,001UV00000fHPaHYAW,Valid,FSC-C225369,SA-COC-016077,COC,PT CND International Trade Indonesia,Certificate holder,INDONESIA,/api/v1/Certification/a02UV00000LMnNlYAL/PrintFile?culture=en,
a02UV000002z2N7YAI,001UV000008cHb8YAE,Valid,FSC-C203138,SCS-COC-700465,COC,PT COX FURNITURE INDONESIA,Certificate holder,INDONESIA,/api/v1/Certification/a02UV000002z2N7YAI/PrintFile?culture=en,
