filename,pbphh_company,pbphh_location,report_year,report_month,section_id,section_category,section_description,entry_number,entry_name,province,rencana_m3,pbphh_fsc_certified,pbphh_fsc_confidence,pbphh_fsc_status,pbphh_fsc_license,supplier_fsc_certified,supplier_fsc_confidence,supplier_fsc_status,supplier_fsc_license,total_sourcing_m3,concession_total_m3,concession_fsc_m3,concession_nonfsc_m3,other_sourcing_m3,pct_concession_from_fsc,pct_total_from_fsc_concessions
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),11,"KAHAYAN TERANG ABADI, PT",Kalimantan Tengah,1269.64,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),12,"KAYU WAJA, PT",Kalimantan Tengah,7992.52,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),13,"PANDU JAYA GEMILANG AGUNG, PT",Kalimantan Tengah,5390.76,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),14,"RIZKI KACIDA REANA, PT",Kalimantan Timur,0.00,Yes,high,Valid,FSC-C104967,No (low match),low,Valid,FSC-C129145,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),15,"SARANA PIRANTI UTAMA, PT",Kalimantan Tengah,1184.44,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),16,"SINDO LUMBER, PT",Kalimantan Tengah,3185.01,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),17,"SUMALINDO LESTARI JAYA IV, PT",Kalimantan Timur,4689.12,Yes,high,Valid,FSC-C104967,Yes,high,Terminated,FSC-C134794,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),18,"WANA INTI KAHURIPAN INTIGA, PT",Kalimantan Tengah,5112.81,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),1,"JOLOY MOSAK, PT (TPT-KB)",Kalimantan Tengah,3849.50,Yes,high,Valid,FSC-C104967,,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"CIPTA WIJAYA MANDIRI, PT.",Jawa Tengah,17.88,Yes,high,Valid,FSC-C104967,,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),2,SURYA SATRYA TIMUR. PT,Kalimantan Selatan,4791.56,Yes,high,Valid,FSC-C104967,,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2169_2024_12.pdf,"KHARISMA JAYA GEMILANG, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,XVII,area_penyiapan_ht,Area Penyiapan Lahan HT (Plantation Land Preparation),1,"TANJUNG REDEB HUTANI, PT (Penyiapan Lahan pada Areal HA Bekas Tebangan)",Kalimantan Timur,11238.63,Yes,high,Valid,FSC-C104967,No,,,,96441.26,87782.32,26571.93,61210.39,8658.94,30.3,27.6
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),1,"ADIMITRA LESTARI, PT",Kalimantan Utara,8473.90,No,,,,No,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),2,"DASA INTIGA, PT",Kalimantan Tengah,3026.58,No,,,,No,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),3,"GUNUNG MURO WAHANAJAYA, PT",Kalimantan Tengah,34665.46,No,,,,No,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),4,"PANDU JAYA GEMILANG AGUNG, PT",Kalimantan Tengah,18773.63,No,,,,No,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),1,Kapuas,Kalimantan Tengah,43.12,No,,,,,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P2213_2024_12.pdf,"DHARMA PUTRA KALIMANTAN SEJATI, PT","Kabupaten/Kota Barito Kuala, Provinsi Kalimantan Selatan",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),2,Pulang Pisau,Kalimantan Tengah,839.55,No,,,,,,,,65822.24,64939.57,0.00,64939.57,882.67,0.0,0.0
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),1,"GUNUNG GAJAH ABADI, PT",Kalimantan Timur,7011.10,Yes,high,Valid,FSC-C003174,Yes,high,Valid,FSC-C112585,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),2,"KARYA JAYA BERDIKARI, PT",Maluku,313.95,Yes,high,Valid,FSC-C003174,No,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),3,"KARYA LESTARI, PT.",Kalimantan Timur,3881.45,Yes,high,Valid,FSC-C003174,Yes,high,Valid,FSC-C131938,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),4,"NUSAPADMA CORPORATION, PT (Prov. Maluku)",Maluku,4551.89,Yes,high,Valid,FSC-C003174,No,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),5,"UTAMA DAMAI INDAH TIMBER, PT.",Kalimantan Timur,2033.91,Yes,high,Valid,FSC-C003174,Yes,high,Valid,FSC-C131939,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),6,"WAILA WANA LESTARI, KOP.",Maluku,6602.52,Yes,high,Valid,FSC-C003174,No,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"BINTANG TERANG, CV",Jawa Timur,2176.75,Yes,high,Valid,FSC-C003174,,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),2,"KUTAI TIMBER INDONESIA, PT.",Jawa Timur,4286.50,Yes,high,Valid,FSC-C003174,,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),3,"NUSANTARA TIMBER PRATAMA, PT",Jawa Timur,131.21,Yes,high,Valid,FSC-C003174,,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P5296_2024_12.pdf,"SURYA SARITAMA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),4,"WAENIBE WOOD INDUSTRIES, PT. (IPHHK)",Maluku,7500.00,Yes,high,Valid,FSC-C003174,,,,,38489.28,24394.82,12926.46,11468.36,14094.46,53.0,33.6
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),1,"GEMA HUTANI LESTARI, PT",Maluku,17492.88,Yes,high,Valid,FSC-C002863,Yes,high,Valid,FSC-C114373,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,VI,hutan_rakyat_alami,Hutan Rakyat Kayu Tumbuh Alami (Natural Community Forest),1,PHAT a.n Dasoy dkk,Kalimantan Tengah,100.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,VIII,perum_perhutani,Perum Perhutani (State Forestry Corp),1,Unit II - Jawa Timur,Jawa Timur,3000.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,X,ils_ipk,Izin Lainnya (ILS/IPK - Other Permits),1,"BINA SARANA SAWIT UTAMA, PT (PKKNK)",Kalimantan Tengah,1800.00,Yes,high,Valid,FSC-C002863,No,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,X,ils_ipk,Izin Lainnya (ILS/IPK - Other Permits),2,"GRAHA EQUITY INVESTMENT, PT (IPPKH di Kab Kapuas)",Kalimantan Tengah,949.27,Yes,high,Valid,FSC-C002863,No,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),1,Bojonegoro,Jawa Timur,1000.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),2,Bondowoso,Jawa Timur,100.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),3,Lamongan,Jawa Timur,2000.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),4,Lampung Selatan,Lampung,461.40,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),5,Lumajang,Jawa Timur,1000.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),6,Pacitan,Jawa Timur,500.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XI,hutan_rakyat_budidaya,Hutan Rakyat Kayu Tanaman Budidaya (Cultivated Community Timber),7,Ponorogo,Jawa Timur,500.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XIII,impor,Impor Kayu (Timber Import),1,"DIY WOOD CO.,LIMITED",Impor Bahan Baku,55.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),1,Limbah Dari Pabrik Sendiri (Jatim),Jawa Timur,20000.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"DEWATA INDUSTRINDO FORESTRY, PT",Jawa Timur,200.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),2,"JUITA, UD",Kalimantan Tengah,172.60,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),3,"SUKSES PRATAMA LESTARI, PT",Jawa Timur,200.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_olahan_setengah_jadi,IPHHK Lain (Other Timber Processors),1,"KARYA MEGAH INDOWOOD, PT",Jawa Tengah,50.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_olahan_setengah_jadi,IPHHK Lain (Other Timber Processors),2,"MUSTIKA BUANA SEJAHTERA, PT.",Jawa Timur,30.00,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_olahan_setengah_jadi,IPHHK Lain (Other Timber Processors),3,"PRIMA SEJAHTERA INTERNATIONAL, PT",Jawa Timur,127.06,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_olahan_setengah_jadi,IPHHK Lain (Other Timber Processors),4,"RIMBA JEMBRANA PERKASA, PT",Bali,4394.94,Yes,high,Valid,FSC-C002863,,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVII,area_penyiapan_ht,Area Penyiapan Lahan HT (Plantation Land Preparation),1,"AGRO BORNEO LESTARI, PT (LC Penyiapan Lahan HTI)",Kalimantan Tengah,154.00,Yes,high,Valid,FSC-C002863,No,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P6429_2024_12.pdf,"KAYU MULTIGUNA INDONESIA, PT","Kabupaten/Kota Surabaya, Provinsi Jawa Timur",2024,Desember,XVII,area_penyiapan_ht,Area Penyiapan Lahan HT (Plantation Land Preparation),2,"INDUSTRIAL FOREST PLANTATION, PT {LC Penyiapan HTI)",Kalimantan Tengah,483.73,Yes,high,Valid,FSC-C002863,No,,,,54770.88,20879.88,17492.88,3387.00,33891.00,83.8,31.9
output_P7316_2024_12.pdf,"SETIA INDO PUTRA, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),1,"GAUNG SATYA GRAHA, PT",Kalimantan Tengah,15224.47,Yes,high,Valid,FSC-C202067,No,,,,52726.66,32716.14,1593.95,31122.19,20010.52,4.9,3.0
output_P7316_2024_12.pdf,"SETIA INDO PUTRA, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),2,"KAYU TRIBUANA RAMA, PT",Kalimantan Tengah,15897.72,Yes,high,Valid,FSC-C202067,No,,,,52726.66,32716.14,1593.95,31122.19,20010.52,4.9,3.0
output_P7316_2024_12.pdf,"SETIA INDO PUTRA, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),3,"SUKA JAYA MAKMUR, PT",Kalimantan Barat,1593.95,Yes,high,Valid,FSC-C202067,Yes,high,Valid,FSC-C102305,52726.66,32716.14,1593.95,31122.19,20010.52,4.9,3.0
output_P7316_2024_12.pdf,"SETIA INDO PUTRA, PT","Kabupaten/Kota Semarang, Provinsi Jawa Tengah",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"ERNA DJULIAWATI, PT. (IPHHK)",Kalimantan Barat,20010.52,Yes,high,Valid,FSC-C202067,,,,,52726.66,32716.14,1593.95,31122.19,20010.52,4.9,3.0
output_P7908_2024_12.pdf,"JIUDA SENLIN INDONESIA, PT","Kabupaten/Kota Demak, Provinsi Jawa Tengah",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),1,"AGUNG KHARISMA JAYA ABADI, PT - Surabaya",Jawa Timur,26530.00,No,,,,,,,,44402.68,0.00,0.00,0.00,44402.68,,0.0
output_P7908_2024_12.pdf,"JIUDA SENLIN INDONESIA, PT","Kabupaten/Kota Demak, Provinsi Jawa Tengah",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),2,"KARYA MEGAH INDOWOOD, PT (TPTKB di Demak)",Jawa Tengah,170.00,No,,,,,,,,44402.68,0.00,0.00,0.00,44402.68,,0.0
output_P7908_2024_12.pdf,"JIUDA SENLIN INDONESIA, PT","Kabupaten/Kota Demak, Provinsi Jawa Tengah",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),3,"MULTI ANUGERAH BERSAMA, PT",Jawa Timur,13202.68,No,,,,,,,,44402.68,0.00,0.00,0.00,44402.68,,0.0
output_P7908_2024_12.pdf,"JIUDA SENLIN INDONESIA, PT","Kabupaten/Kota Demak, Provinsi Jawa Tengah",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"AGUNG KHARISMA JAYA ABADI, PT",Jawa Timur,1100.00,No,,,,,,,,44402.68,0.00,0.00,0.00,44402.68,,0.0
output_P7908_2024_12.pdf,"JIUDA SENLIN INDONESIA, PT","Kabupaten/Kota Demak, Provinsi Jawa Tengah",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),2,"CIPTA WIJAYA MANDIRI, PT.",Jawa Tengah,3400.00,No,,,,,,,,44402.68,0.00,0.00,0.00,44402.68,,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,II,iuphhk_hutan_alam,IUPHHK Pada Hutan Alam (Natural Forest Concession),1,"SILVA SELARAS UTAMA, PT",Kalimantan Timur,60.20,No (low match),low,Valid,FSC-C200035,No,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,X,ils_ipk,Izin Lainnya (ILS/IPK - Other Permits),1,"BINA SARANA SAWIT UTAMA, PT (PKKNK)",Kalimantan Tengah,156.51,No (low match),low,Valid,FSC-C200035,No,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),1,"ALMENTA, CV (TPT-KB di Gresik)",Jawa Timur,801.67,No (low match),low,Valid,FSC-C200035,,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),2,"ANUGERAH REJEKI BERSAMA, CV",Jawa Timur,13.46,No (low match),low,Valid,FSC-C200035,,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),3,"BANGUN SUMBER BERKAT, PT",Jawa Timur,972.20,No (low match),low,Valid,FSC-C200035,,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,XV,tptkb,TPTKB/TPKRT/Pengumpul Limbah (Collection Points/Mill Waste),4,"MULTI ANUGERAH BERSAMA, PT",Jawa Timur,56.55,No (low match),low,Valid,FSC-C200035,,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
output_P7919_2024_12.pdf,"KARYA SUKSES MANDIRI, CV","Kabupaten/Kota Gresik, Provinsi Jawa Timur",2024,Desember,XVI,iphhk_lain_kayu_bulat,IPHHK Lain (Other Timber Processors),1,"AGUNG KHARISMA JAYA ABADI, PT",Jawa Timur,184.49,No (low match),low,Valid,FSC-C200035,,,,,4483.54,1225.77,0.00,1225.77,3257.77,0.0,0.0
